1982	03	12	1639	-4.17511
1982	03	13	854	-5.24098
1982	03	14	772	-6.56995
1982	03	15	301	-7.2
1982	03	16	810	-5.06074
1982	03	17	2332	-5.38602
1982	03	18	1122	-9.37923
1982	03	19	4381	-9.96394
1982	03	20	20	-10
1982	04	01	7901	-0.0329325
1982	04	02	4134	2.85174
1982	04	03	4025	4.25352
1982	04	04	18457	2.77717
1982	04	05	4137	4.3475
1982	04	06	1181	6.30008
1982	04	07	1001	7.5049
1982	04	08	2043	6.85805
1982	04	09	648	-2
1982	04	10	945	-4.93651
1982	04	11	3805	-2
1982	04	12	1813	-4.21346
1982	04	13	1039	-5.41925
1982	04	14	640	-6.57812
1982	04	15	332	-7.2
1982	04	16	1054	-5.14042
1982	04	17	2252	-5.38384
1982	04	18	926	-9.32073
1982	04	19	4890	-9.95941
1982	04	20	24	-9.97917
1982	05	01	8817	-0.0241125
1982	05	02	4794	2.89186
1982	05	03	4917	4.25082
1982	05	04	19999	2.77598
1982	05	05	5206	4.20161
1982	05	06	1147	6.3857
1982	05	07	1323	7.45042
1982	05	08	2209	6.74423
1982	05	09	642	-2
1982	05	10	991	-4.85873
1982	05	11	4256	-2
1982	05	12	2104	-4.14449
1982	05	13	1352	-5.51243
1982	05	14	577	-6.57799
1982	05	15	306	-7.2
1982	05	16	1085	-5.62157
1982	05	17	1939	-5.45797
1982	05	18	1017	-9.26205
1982	05	19	7748	-9.96831
1982	05	20	11	-10
1982	06	01	8631	0.0124551
1982	06	02	4689	2.75393
1982	06	03	4635	4.36397
1982	06	04	20926	2.7728
1982	06	05	4907	4.32113
1982	06	06	1031	6.3872
1982	06	07	1201	7.57727
1982	06	08	3274	7.12431
1982	06	09	756	-2
1982	06	10	1208	-4.96689
1982	06	11	4290	-2
1982	06	12	2121	-4.20603
1982	06	13	1226	-5.50881
1982	06	14	640	-6.54688
1982	06	15	378	-7.2
1982	06	16	871	-5.33938
1982	06	17	2204	-5.27432
1982	06	18	1095	-9.21324
1982	06	19	8199	-9.95695
1982	06	20	15	-10
1982	07	01	8355	-0.0319689
1982	07	02	4403	2.80425
1982	07	03	4304	4.33134
1982	07	04	17843	2.78613
1982	07	05	4070	4.43651
1982	07	06	1117	6.3137
1982	07	07	1290	7.57473
1982	07	08	2588	7.28594
1982	07	09	852	-2
1982	07	10	1130	-4.9646
1982	07	11	3868	-2
1982	07	12	2146	-4.14678
1982	07	13	1050	-5.49695
1982	07	14	634	-6.55363
1982	07	15	391	-7.2
1982	07	16	692	-5.10954
1982	07	17	2512	-5.43177
1982	07	18	988	-9.25
1982	07	19	5853	-9.95601
1982	07	20	29	-9.91379
1982	08	01	7854	-0.00544945
1982	08	02	3878	2.90263
1982	08	03	4581	4.31183
1982	08	04	17972	2.68647
1982	08	05	3970	4.33519
1982	08	06	1152	6.3934
1982	08	07	1304	7.52086
1982	08	08	2638	7.13078
1982	08	09	727	-2
1982	08	10	1288	-4.96506
1982	08	11	4070	-2
1982	08	12	2107	-4.21405
1982	08	13	1138	-5.40685
1982	08	14	834	-6.60552
1982	08	15	431	-7.2
1982	08	16	895	-5.01609
1982	08	17	2600	-5.38892
1982	08	18	1072	-9.28265
1982	08	19	5655	-9.9504
1982	08	20	52	-10
1982	09	01	7997	0.000850319
1982	09	02	4722	2.82272
1982	09	03	4473	4.26483
1982	09	04	20258	2.75073
1982	09	05	4454	4.36498
1982	09	06	878	6.32483
1982	09	07	1216	7.60304
1982	09	08	2706	7.33629
1982	09	09	969	-2
1982	09	10	1379	-4.97462
1982	09	11	4288	-2
1982	09	12	2256	-4.17287
1982	09	13	853	-5.28746
1982	09	14	792	-6.625
1982	09	15	436	-7.2
1982	09	16	783	-5.19566
1982	09	17	2180	-5.37294
1982	09	18	1049	-9.38751
1982	09	19	4857	-9.92639
1982	09	20	282	-10
1982	10	01	7970	-0.0251945
1982	10	02	3810	2.94659
1982	10	03	4274	4.27408
1982	10	04	20061	2.85457
1982	10	05	4722	4.6816
1982	10	06	999	6.27487
1982	10	07	1336	7.53772
1982	10	08	2138	7.17867
1982	10	09	1138	-2
1982	10	10	1189	-4.97056
1982	10	11	4119	-2
1982	10	12	1981	-4.15144
1982	10	13	824	-5.27184
1982	10	14	697	-6.62912
1982	10	15	399	-7.2
1982	10	16	794	-5.20907
1982	10	17	2716	-5.37062
1982	10	18	1057	-9.32167
1982	10	19	5094	-9.94386
